Date,AMD,AMZN,GOOGL,META,MSFT,NVDA,ORCL,PLTR,^IXIC
2023-01-26,75.16000366210938,99.22000122070312,96.78868103027344,146.2781982421875,242.2090606689453,19.782197952270508,86.65133666992188,7.239999771118164,11512.41015625
2023-01-27,75.4000015258789,102.23999786376953,98.62481689453125,150.68740844726562,242.36529541015625,20.344633102416992,85.8410415649414,7.550000190734863,11621.7099609375
2023-01-30,72.44999694824219,100.55000305175781,96.21304321289062,146.03985595703125,237.04258728027344,19.14283561706543,84.25910186767578,7.369999885559082,11393.8095703125
2023-01-31,75.1500015258789,103.12999725341797,98.0987777709961,147.9365997314453,242.0234375,19.51746368408203,85.32981872558594,7.78000020980835,11584.5498046875
2023-02-01,84.63999938964844,105.1500015258789,99.67686462402344,152.05783081054688,246.84808349609375,20.922056198120117,86.86354064941406,8.199999809265137,11816.3203125
2023-02-02,88.30999755859375,112.91000366210938,106.93205261230469,187.46051025390625,258.4214172363281,21.68729019165039,86.2172622680664,8.989999771118164,12200.8203125
2023-02-03,86.08999633789062,103.38999938964844,103.99425506591797,185.23606872558594,252.31736755371094,21.078899383544922,86.44876861572266,8.40999984741211,12006.9501953125
2023-02-06,83.68000030517578,102.18000030517578,102.12834930419922,184.76930236816406,250.77426147460938,21.06791114807129,85.39734649658203,8.3100004196167,11887.4501953125
2023-02-07,85.91000366210938,102.11000061035156,106.83280181884766,190.29075622558594,261.31231689453125,22.15082359313965,84.63528442382812,8.329999923706055,12113.7900390625
2023-02-08,84.69000244140625,100.05000305175781,98.62481689453125,182.1575469970703,260.5017395019531,22.18279266357422,83.6224365234375,8.220000267028809,11910.51953125
2023-02-09,83.20999908447266,98.23999786376953,94.29751586914062,176.68576049804688,257.46429443359375,22.31466293334961,83.5838623046875,7.949999809265137,11789.580078125
2023-02-10,81.4800033569336,97.61000061035156,93.86080169677734,172.9419403076172,256.9564514160156,21.243732452392578,84.0565185546875,7.510000228881836,11718.1201171875
2023-02-13,83.12999725341797,99.54000091552734,93.90050506591797,178.18533325195312,264.9845275878906,21.766212463378906,86.2558364868164,7.610000133514404,11891.7900390625
2023-02-14,85.94999694824219,99.69999694824219,93.9699935913086,178.23497009277344,265.8146667480469,22.948028564453125,85.93753051757812,9.220000267028809,11960.150390625
2023-02-15,85.18000030517578,101.16000366210938,96.21304321289062,175.9310760498047,263.6900329589844,22.741233825683594,85.21404266357422,10.109999656677246,12070.58984375
2023-02-16,80.08000183105469,98.1500015258789,94.79376220703125,171.2438201904297,256.6698913574219,21.979995727539062,84.61600494384766,9.710000038146973,11855.830078125
2023-02-17,78.5,97.19999694824219,93.64244842529297,171.68075561523438,252.66539001464844,21.366607666015625,84.19156646728516,9.199999809265137,11787.26953125
2023-02-21,76.7699966430664,94.58000183105469,91.1016616821289,170.88629150390625,247.3880615234375,20.634342193603516,83.14976501464844,8.470000267028809,11492.2998046875
2023-02-22,76.61000061035156,95.79000091552734,90.96272277832031,169.93296813964844,246.2523193359375,20.733245849609375,83.26554107666016,8.359999656677246,11507.0703125
2023-02-23,79.75,95.81999969482422,90.20840454101562,170.84657287597656,249.4441680908203,23.64033317565918,85.44557189941406,8.170000076293945,11590.400390625
2023-02-24,78.08999633789062,93.5,88.46160125732422,169.2080078125,244.0101776123047,23.262712478637695,85.5227279663086,8.09000015258789,11394.9404296875
2023-02-27,78.7699966430664,93.76000213623047,89.1960678100586,168.36392211914062,244.9305419921875,23.477497100830078,84.84749603271484,8.029999732971191,11466.98046875
2023-02-28,78.58000183105469,94.2300033569336,89.38462829589844,173.72645568847656,244.20599365234375,23.192779541015625,84.30732727050781,7.840000152587891,11455.5400390625
2023-03-01,78.29000091552734,92.16999816894531,89.68238830566406,172.21701049804688,241.1218719482422,22.67530059814453,83.28482055664062,7.690000057220459,11379.48046875
2023-03-02,80.44000244140625,92.12999725341797,91.31008911132812,173.3192901611328,245.86068725585938,23.29068374633789,83.89253997802734,7.96999979019165,11462.98046875
2023-03-03,81.5199966430664,94.9000015258789,92.94770812988281,183.96495056152344,249.9532928466797,23.866106033325195,86.09185791015625,8.329999923706055,11689.009765625
2023-03-06,81.16000366210938,93.75,94.41661071777344,183.61737060546875,251.50027465820312,23.530445098876953,86.56451416015625,8.279999732971191,11675.740234375
2023-03-07,82.11000061035156,93.55000305175781,93.1561508178711,183.23008728027344,248.8371124267578,23.26866340637207,85.23334503173828,8.279999732971191,11530.330078125
2023-03-08,85.37000274658203,93.91999816894531,93.54320526123047,183.68687438964844,248.39651489257812,24.160921096801758,85.35875701904297,8.130000114440918,11576.0
2023-03-09,84.02999877929688,92.25,91.62769317626953,180.42965698242188,247.04539489746094,23.416536331176758,83.79606628417969,7.690000057220459,11338.349609375
2023-03-10,82.66999816894531,90.7300033569336,89.95035552978516,178.26475524902344,243.39337158203125,22.9459285736084,81.09514617919922,7.349999904632568,11138.8896484375
2023-03-13,82.01000213623047,92.43000030517578,90.4267578125,179.64508056640625,248.6119384765625,22.946928024291992,81.92472076416016,7.869999885559082,11188.83984375
2023-03-14,87.44999694824219,94.87999725341797,93.26531219482422,192.67410278320312,255.33831787109375,24.043014526367188,81.56782531738281,7.889999866485596,11428.150390625
2023-03-15,89.68000030517578,96.19999694824219,95.38926696777344,196.3782196044922,259.8911437988281,24.2078800201416,80.04373168945312,7.900000095367432,11434.0498046875
2023-03-16,96.5999984741211,100.04000091552734,99.56769561767578,203.50843811035156,270.42620849609375,25.519790649414062,81.8186264038086,7.980000019073486,11717.2802734375
2023-03-17,97.83999633789062,98.94999694824219,100.85794830322266,194.25306701660156,273.5885925292969,25.703641891479492,82.24305725097656,7.880000114440918,11630.509765625
2023-03-20,96.80999755859375,97.70999908447266,100.46094512939453,196.4378204345703,266.5391845703125,25.878494262695312,83.88288116455078,8.079999923706055,11675.5400390625
2023-03-21,95.93000030517578,100.61000061035156,104.1332015991211,200.7576141357422,268.0567626953125,26.177244186401367,84.48095703125,8.449999809265137,11860.1103515625
2023-03-22,97.58000183105469,98.69999694824219,102.59481811523438,198.42393493652344,266.597900390625,26.446020126342773,84.78963470458984,8.210000038146973,11669.9599609375
2023-03-23,100.27999877929688,98.70999908447266,104.80810546875,202.86293029785156,271.8556823730469,27.168420791625977,84.67388153076172,8.329999923706055,11787.400390625
2023-03-24,97.94999694824219,98.12999725341797,104.64930725097656,204.5809326171875,274.7048645019531,26.75676155090332,84.89573669433594,8.199999809265137,11823.9599609375
2023-03-27,96.61000061035156,98.04000091552734,101.69164276123047,201.4329376220703,270.6024169921875,26.508970260620117,86.95036315917969,8.039999961853027,11768.83984375
2023-03-28,94.55999755859375,97.23999786376953,100.27236938476562,199.2879180908203,269.47650146484375,26.388071060180664,86.67062377929688,8.0,11716.080078125
2023-03-29,96.08999633789062,100.25,100.62966918945312,203.92552185058594,274.6460876464844,26.961591720581055,87.41338348388672,8.220000267028809,11926.240234375
2023-03-30,97.87999725341797,102.0,100.1334228515625,206.3982391357422,278.1120910644531,27.360258102416992,87.30726623535156,8.149999618530273,12013.4697265625
2023-03-31,98.01000213623047,103.29000091552734,102.95211791992188,210.4698028564453,282.27325439453125,27.753934860229492,89.63198852539062,8.449999809265137,12221.91015625
2023-04-03,96.55999755859375,102.41000366210938,103.57740783691406,211.59197998046875,281.2256164550781,27.9417781829834,90.59660339355469,8.380000114440918,12189.4501953125
2023-04-04,95.87000274658203,103.94999694824219,103.93470764160156,213.2305145263672,281.1766662597656,27.43020248413086,90.67378234863281,8.350000381469727,12126.330078125
2023-04-05,92.55999755859375,101.0999984741211,103.68657684326172,210.01300048828125,278.39599609375,26.858680725097656,91.53227233886719,7.980000019073486,11996.8603515625
2023-04-06,92.47000122070312,102.05999755859375,107.60694885253906,214.60093688964844,285.5042724609375,27.01454734802246,92.52584075927734,8.09000015258789,12087.9599609375
2023-04-10,95.4800033569336,102.16999816894531,105.64180755615234,213.2602996826172,283.3404846191406,27.556100845336914,90.82101440429688,8.390000343322754,12084.3603515625
2023-04-11,94.02999877929688,99.91999816894531,104.55997467041016,212.3665313720703,276.9175720214844,27.146438598632812,91.02442169189453,8.609999656677246,12031.8798828125
2023-04-12,92.33000183105469,97.83000183105469,103.85530090332031,212.51551818847656,277.5638122558594,26.472999572753906,90.95662689208984,8.329999923706055,11929.33984375
2023-04-13,92.08999633789062,102.4000015258789,106.62437438964844,218.82147216796875,283.7810363769531,26.441024780273438,92.55490112304688,8.579999923706055,12166.26953125
2023-04-14,91.75,102.51000213623047,108.05358123779297,219.95355224609375,280.1584167480469,26.73577880859375,92.70987701416016,8.8100004196167,12123.4697265625
2023-04-17,89.87000274658203,102.73999786376953,105.17533111572266,217.341796875,282.7627868652344,26.979576110839844,92.59364318847656,8.800000190734863,12157.7197265625
2023-04-18,89.77999877929688,102.30000305175781,103.71634674072266,216.37852478027344,282.3417663574219,27.644027709960938,93.4460678100586,8.729999542236328,12153.41015625
2023-04-19,89.94000244140625,104.30000305175781,103.39875030517578,214.20372009277344,282.4201354980469,27.907804489135742,92.8067398071289,8.489999771118164,12157.23046875
2023-04-20,90.11000061035156,103.80999755859375,104.50042724609375,211.59197998046875,280.1290283203125,27.081493377685547,91.85746765136719,8.149999618530273,12059.5595703125
2023-04-21,88.43000030517578,106.95999908447266,104.6195297241211,211.4132080078125,279.7864074707031,27.096477508544922,92.16741943359375,8.180000305175781,12072.4599609375
2023-04-24,87.56999969482422,106.20999908447266,105.17533111572266,211.31390380859375,275.8797302246094,27.019546508789062,92.44834899902344,8.100000381469727,12037.2001953125
2023-04-25,83.80000305175781,102.56999969482422,103.07122039794922,206.1102294921875,269.66253662109375,26.219209671020508,91.11160278320312,7.739999771118164,11799.16015625
2023-04-26,85.94000244140625,104.9800033569336,102.93225860595703,207.94741821289062,289.19549560546875,26.93361473083496,90.77256774902344,7.739999771118164,11854.349609375
2023-04-27,87.44000244140625,109.81999969482422,106.78316497802734,236.9051513671875,298.4577331542969,27.203392028808594,92.06088256835938,7.820000171661377,12142.240234375
2023-04-28,89.37000274658203,105.44999694824219,106.5350570678711,238.65292358398438,300.8369445800781,27.72595977783203,91.75093078613281,7.75,12226.580078125
2023-05-01,89.69000244140625,102.05000305175781,106.39610290527344,241.4930877685547,299.1724548339844,28.885995864868164,91.8962173461914,7.78000020980835,12212.599609375
2023-05-02,89.91000366210938,103.62999725341797,104.53019714355469,237.58041381835938,299.02557373046875,28.186573028564453,91.82841491699219,7.590000152587891,12080.509765625
2023-05-03,81.62000274658203,103.6500015258789,104.6195297241211,235.38575744628906,298.0367126464844,27.77891731262207,91.80902862548828,7.559999942779541,12025.330078125
2023-05-04,86.61000061035156,104.0,103.90492248535156,231.90011596679688,299.02557373046875,27.539112091064453,91.99308776855469,7.380000114440918,11966.400390625
2023-05-05,89.83999633789062,105.66000366210938,104.7783203125,231.1652374267578,304.1560363769531,28.656185150146484,93.93038177490234,7.409999847412109,12235.41015625
2023-05-08,95.04000091552734,105.83000183105469,106.96182250976562,231.65184020996094,302.1978454589844,29.126794815063477,93.75603485107422,7.739999771118164,12256.919921875
2023-05-09,95.05999755859375,106.62000274658203,106.54496765136719,231.75111389160156,300.58233642578125,28.54727554321289,93.12639617919922,9.550000190734863,12179.5498046875
2023-05-10,97.0199966430664,110.19000244140625,110.9119873046875,231.46315002441406,305.7813415527344,28.86101722717285,94.46315002441406,9.9399995803833,12306.4404296875
2023-05-11,97.0999984741211,112.18000030517578,115.69584655761719,234.1543426513672,303.6272888183594,28.554269790649414,94.38565063476562,9.880000114440918,12328.509765625
2023-05-12,95.26000213623047,110.26000213623047,116.6287841796875,232.18809509277344,302.5111389160156,28.316465377807617,94.78279876708984,9.5,12284.740234375
2023-05-15,97.4000015258789,111.19999694824219,115.63629150390625,237.2030792236328,302.9908752441406,28.928955078125,94.21129608154297,9.520000457763672,12365.2099609375
2023-05-16,101.4800033569336,113.4000015258789,118.6137924194336,237.16334533691406,305.2232360839844,29.18874168395996,95.1702651977539,9.470000267028809,12343.0498046875
2023-05-17,103.75,115.5,119.93380737304688,240.80789184570312,308.10809326171875,30.152938842773438,96.64260864257812,10.25,12500.5703125
2023-05-18,107.93000030517578,118.1500015258789,121.90890502929688,245.13763427734375,312.5433044433594,31.651695251464844,99.13204193115234,11.739999771118164,12688.83984375
2023-05-19,105.81999969482422,116.25,121.83941650390625,243.93605041503906,312.36663818359375,31.238037109375,99.61637878417969,11.710000038146973,12657.900390625
2023-05-22,108.0,115.01000213623047,124.11225128173828,246.59744262695312,315.15338134765625,31.15011215209961,98.57991027832031,11.84000015258789,12720.7802734375
2023-05-23,108.12000274658203,114.98999786376953,121.64090728759766,245.02841186523438,309.3444519042969,30.66251564025879,95.45118713378906,12.640000343322754,12560.25
2023-05-24,108.2699966430664,116.75,119.99336242675781,247.4812774658203,307.96087646484375,30.51263999938965,95.23806762695312,12.229999542236328,12484.16015625
2023-05-25,120.3499984741211,115.0,122.55401611328125,250.93714904785156,319.8044128417969,37.94845962524414,101.02093505859375,12.84000015258789,12698.08984375
2023-05-26,127.02999877929688,120.11000061035156,123.67555236816406,260.2222900390625,326.6436462402344,38.913658142089844,100.8175048828125,13.649999618530273,12975.6904296875
2023-05-30,125.2699966430664,121.66000366210938,122.74259948730469,260.6989440917969,324.9951171875,40.07769012451172,101.85397338867188,14.710000038146973,13017.4296875
2023-05-31,118.20999908447266,120.58000183105469,121.94859313964844,262.8836975097656,322.2280578613281,37.802574157714844,102.61920928955078,14.710000038146973,12935.2900390625
2023-06-01,119.47000122070312,122.7699966430664,122.79222106933594,270.71893310546875,326.3393859863281,39.73698043823242,102.66764068603516,14.539999961853027,13100.98046875
2023-06-02,117.86000061035156,124.25,123.7350845336914,270.71893310546875,329.1065368652344,39.29433822631836,102.57078552246094,14.520000457763672,13240.76953125
2023-06-05,117.93000030517578,125.30000305175781,125.06504821777344,269.5074157714844,329.6363830566406,39.13847732543945,103.57817840576172,15.239999771118164,13229.4296875
2023-06-06,124.2300033569336,126.61000061035156,126.35530090332031,269.2392578125,327.4188232421875,38.62189483642578,103.74285888671875,15.460000038146973,13276.419921875
2023-06-07,117.83000183105469,121.2300033569336,121.58135986328125,261.7714538574219,317.31207275390625,37.447750091552734,101.9508285522461,14.6899995803833,13104.900390625
2023-06-08,121.05000305175781,124.25,121.22406005859375,262.74462890625,319.1567687988281,38.48200225830078,104.1109390258789,15.1899995803833,13238.51953125
2023-06-09,124.91999816894531,123.43000030517578,121.31340026855469,263.11212158203125,320.6581115722656,38.74181365966797,106.40664672851562,15.020000457763672,13259.1396484375
2023-06-12,129.19000244140625,126.56999969482422,122.71279907226562,269.1697692871094,325.6231384277344,39.45329284667969,112.78038787841797,15.649999618530273,13461.919921875
2023-06-13,124.52999877929688,126.66000366210938,122.9013900756836,269.4378967285156,328.017333984375,40.9921760559082,113.02255249023438,16.0,13573.3203125
2023-06-14,127.33000183105469,126.41999816894531,122.74259948730469,271.45379638671875,331.0101318359375,42.96574020385742,118.43733215332031,15.90999984741211,13626.48046875
2023-06-15,124.23999786376953,127.11000061035156,124.15194702148438,279.8749694824219,341.5682678222656,42.62199401855469,122.58316802978516,16.600000381469727,13782.8203125
2023-06-16,120.08000183105469,125.48999786376953,122.60364532470703,279.05072021484375,335.9064636230469,42.66096115112305,121.52733612060547,16.299999237060547,13689.5703125
2023-06-20,118.93000030517578,125.77999877929688,122.1768569946289,282.35760498046875,331.706787109375,43.77615737915039,118.21454620361328,15.789999961853027,13667.2900390625
2023-06-21,112.11000061035156,124.83000183105469,119.64599609375,279.6863098144531,327.3010559082031,43.013702392578125,118.27265167236328,14.640000343322754,13502.2001953125
2023-06-22,110.69999694824219,130.14999389648438,122.22649383544922,282.9038391113281,333.3356628417969,42.99372100830078,116.8003158569336,14.050000190734863,13630.6103515625
2023-06-23,110.01000213623047,129.3300018310547,121.42255401611328,286.72711181640625,328.733642578125,42.17831802368164,114.92111206054688,14.029999732971191,13492.51953125
2023-06-26,107.51000213623047,127.33000183105469,117.45255279541016,276.5382995605469,322.4341125488281,40.60245895385742,113.11941528320312,13.9399995803833,13335.7802734375
2023-06-27,110.38999938964844,129.17999267578125,117.44263458251953,285.05877685546875,328.2920837402344,41.845550537109375,114.14618682861328,14.609999656677246,13555.669921875
2023-06-28,110.16999816894531,129.0399932861328,119.27874755859375,283.3110046386719,329.548095703125,41.08711242675781,112.87724304199219,15.279999732971191,13591.75
2023-06-29,111.23999786376953,127.9000015258789,118.20685577392578,279.5770568847656,328.7630920410156,40.792320251464844,114.08806610107422,15.199999809265137,13591.330078125
2023-06-30,113.91000366210938,130.36000061035156,118.8023452758789,284.9892883300781,334.1501159667969,42.271244049072266,115.35698699951172,15.329999923706055,13787.919921875
2023-07-03,115.81999969482422,130.22000122070312,119.0008544921875,284.035888671875,331.64794921875,42.38216781616211,113.47782135009766,15.520000457763672,13816.76953125
2023-07-05,113.94999694824219,130.3800048828125,120.83699035644531,292.3280029296875,331.8049621582031,42.28623962402344,112.32511901855469,15.699999809265137,13791.650390625
2023-07-06,113.4800033569336,128.36000061035156,119.20928192138672,289.9645080566406,334.8663635253906,42.07239532470703,111.83112335205078,15.130000114440918,13679.0400390625
2023-07-07,113.16999816894531,129.77999877929688,118.5840072631836,288.5146179199219,330.8923645019531,42.47209930419922,111.0174331665039,15.34000015258789,13660.7197265625
2023-07-10,113.58000183105469,127.12999725341797,115.57673645019531,292.0599060058594,325.603515625,42.14933395385742,110.79466247558594,16.299999237060547,13685.48046875
2023-07-11,111.31999969482422,128.77999877929688,116.26155090332031,296.2208251953125,326.23150634765625,42.37417221069336,111.66948699951172,16.489999771118164,13760.7001953125
2023-07-12,114.58000183105469,130.8000030517578,118.03813171386719,307.19415283203125,330.872802734375,43.870086669921875,112.77763366699219,16.59000015258789,13918.9599609375
2023-07-13,115.91999816894531,134.3000030517578,123.60607147216797,311.23590087890625,336.2303161621094,45.94357681274414,114.16767883300781,16.739999771118164,14138.5703125
2023-07-14,115.94000244140625,134.67999267578125,124.47946166992188,306.7274475097656,338.7618713378906,45.435943603515625,115.93682861328125,16.399999618530273,14113.7001953125
2023-07-17,118.31999969482422,133.55999755859375,123.71524810791016,308.4653015136719,339.24267578125,46.42721939086914,115.56743621826172,17.399999618530273,14244.9501953125
2023-07-18,117.93000030517578,132.8300018310547,122.8319091796875,309.8853454589844,352.7445068359375,47.45946502685547,117.3948974609375,18.079999923706055,14353.6396484375
2023-07-19,116.43000030517578,135.36000061035156,121.11488342285156,313.8179016113281,348.4172668457031,47.04277038574219,115.37303161621094,18.049999237060547,14358.01953125
2023-07-20,110.25,129.9600067138672,118.30610656738281,300.4214782714844,340.3612976074219,45.486915588378906,112.64154815673828,17.1299991607666,14063.3095703125
2023-07-21,110.94999694824219,130.0,119.11994934082031,292.2187194824219,337.3194580078125,44.27678680419922,114.36207580566406,16.43000030517578,14032.8095703125
2023-07-24,110.61000061035156,128.8000030517578,120.61863708496094,289.5871276855469,338.63433837890625,44.579566955566406,114.77035522460938,16.31999969482422,14058.8701171875
2023-07-25,113.0,129.1300048828125,121.29354858398438,292.4273376464844,344.3941955566406,45.64579772949219,114.65370178222656,16.549999237060547,14144.5595703125
2023-07-26,110.08999633789062,128.14999389648438,128.30059814453125,296.4989013671875,331.4320373535156,45.4189567565918,112.27216339111328,16.43000030517578,14127.2802734375
2023-07-27,111.0999984741211,128.25,128.42962646484375,309.5477600097656,324.5143127441406,45.866634368896484,113.14701080322266,16.149999618530273,14050.1103515625
2023-07-28,112.95999908447266,132.2100067138672,131.5857696533203,323.22216796875,332.02081298828125,46.716007232666016,112.74848175048828,17.809999465942383,14316.66015625
2023-07-31,114.4000015258789,133.67999267578125,131.72474670410156,316.38995361328125,329.61676025390625,46.69502639770508,113.95382690429688,19.84000015258789,14346.01953125
2023-08-01,117.5999984741211,131.69000244140625,130.56350708007812,320.47137451171875,330.0289306640625,46.47318649291992,114.61482238769531,19.989999771118164,14283.91015625
2023-08-02,109.3499984741211,128.2100067138672,127.41727447509766,312.1296081542969,321.354736328125,44.23681640625,112.47630310058594,18.969999313354492,13973.4501953125
2023-08-03,113.1500015258789,128.91000366210938,127.48674011230469,311.0174865722656,320.530517578125,44.482635498046875,111.34872436523438,18.709999084472656,13959.7197265625
2023-08-04,115.81999969482422,139.57000732421875,127.14928436279297,308.5744934082031,321.6295471191406,44.647518157958984,111.24179077148438,18.200000762939453,13909.240234375
2023-08-07,116.80999755859375,142.22000122070312,130.5436553955078,314.36407470703125,323.91571044921875,45.38398361206055,112.85539245605469,17.989999771118164,13994.400390625
2023-08-08,113.2300033569336,139.94000244140625,130.4146270751953,310.4712829589844,319.9319763183594,44.63153076171875,112.00972747802734,17.040000915527344,13884.3203125
2023-08-09,110.47000122070312,137.85000610351562,128.6876678466797,303.0927734375,316.18365478515625,42.52306365966797,109.93923950195312,15.25,13722.01953125
2023-08-10,110.2300033569336,138.55999755859375,128.71743774414062,303.619140625,316.8705139160156,42.357181549072266,109.83232116699219,15.40999984741211,13737.990234375
2023-08-11,107.56999969482422,138.41000366210938,128.5884246826172,299.547607421875,314.9866027832031,40.825294494628906,109.90036010742188,15.40999984741211,13644.849609375
2023-08-14,111.9800033569336,140.57000732421875,130.34515380859375,304.0660095214844,317.959716796875,43.721195220947266,112.3402328491211,15.720000267028809,13788.330078125
2023-08-15,111.3499984741211,137.6699981689453,128.80677795410156,299.85540771484375,315.820556640625,43.90805435180664,114.01215362548828,15.369999885559082,13631.0498046875
2023-08-16,107.19000244140625,135.07000732421875,127.73486328125,292.2485656738281,315.0535888671875,43.45439147949219,112.11663055419922,15.449999809265137,13474.6298828125
2023-08-17,104.44000244140625,133.97999572753906,128.9457244873047,283.11236572265625,311.5923156738281,43.3124885559082,111.66948699951172,14.149999618530273,13316.9296875
2023-08-18,105.44999694824219,133.22000122070312,126.5041732788086,281.2851257324219,311.198974609375,43.26751708984375,113.20533752441406,14.399999618530273,13290.7802734375
2023-08-21,108.22000122070312,134.67999267578125,127.40734100341797,287.8890075683594,316.5089416503906,46.93285369873047,113.33170318603516,14.5,13497.58984375
2023-08-22,105.66000366210938,134.25,128.1120147705078,285.6049499511719,317.0791931152344,45.634796142578125,113.28311157226562,14.670000076293945,13505.8701171875
2023-08-23,109.43000030517578,135.52000427246094,131.37734985351562,292.19891357421875,321.5434875488281,47.081748962402344,114.54676818847656,15.300000190734863,13721.0302734375
2023-08-24,101.80000305175781,131.83999633789062,128.80677795410156,284.7608642578125,314.6307678222656,47.12870788574219,109.75455474853516,14.140000343322754,13463.9697265625
2023-08-25,102.25,133.25999450683594,128.90603637695312,283.51953125,317.59051513671875,45.98454284667969,112.81652069091797,14.529999732971191,13590.650390625
2023-08-28,102.61000061035156,133.13999938964844,130.0275421142578,288.2464904785156,318.29852294921875,46.80094909667969,113.57472229003906,14.640000343322754,13705.1298828125
2023-08-29,105.91999816894531,134.91000366210938,133.5608673095703,295.9228820800781,322.929931640625,48.74852752685547,117.27825164794922,15.399999618530273,13943.759765625
2023-08-30,106.58999633789062,135.07000732421875,134.8610382080078,293.0529479980469,323.30364990234375,49.22818374633789,117.73512268066406,16.329999923706055,14019.3095703125
2023-08-31,105.72000122070312,138.00999450683594,135.14886474609375,293.83746337890625,322.2908020019531,49.319122314453125,117.02550506591797,14.979999542236328,14034.9697265625
2023-09-01,109.44999694824219,138.1199951171875,134.64266967773438,294.3240661621094,323.1758117675781,48.47373580932617,117.55042266845703,15.180000305175781,14031.8095703125
2023-09-05,110.77999877929688,137.27000427246094,134.75186157226562,298.0679016113281,327.98419189453125,48.51270294189453,120.51518249511719,15.210000038146973,14020.9501953125
2023-09-06,109.27999877929688,135.36000061035156,133.45167541503906,297.0946960449219,327.32537841796875,47.03066635131836,120.85541534423828,15.300000190734863,13872.4697265625
2023-09-07,106.58999633789062,137.85000610351562,134.2456817626953,296.5981750488281,324.4049072265625,46.2111930847168,121.59416198730469,15.210000038146973,13748.830078125
2023-09-08,106.08999633789062,138.22999572753906,135.35726928710938,295.8235778808594,328.6921691894531,45.54262161254883,122.78978729248047,15.130000114440918,13761.5302734375
2023-09-11,105.31999969482422,143.10000610351562,135.8932342529297,305.4264831542969,332.3009338378906,45.14887619018555,123.16889953613281,15.789999961853027,13917.8896484375
2023-09-12,105.30999755859375,141.22999572753906,134.32508850097656,299.56744384765625,326.2338562011719,44.8410758972168,106.54678344726562,15.59000015258789,13773.6103515625
2023-09-13,107.70999908447266,144.85000610351562,135.68479919433594,302.94384765625,330.4523010253906,45.4556770324707,108.71443939208984,15.600000381469727,13813.58984375
2023-09-14,106.62999725341797,144.72000122070312,137.0643768310547,309.55767822265625,333.0482482910156,45.55162048339844,110.48359680175781,15.829999923706055,13926.0498046875
2023-09-15,101.48999786376953,140.38999938964844,136.36965942382812,298.2267761230469,324.70977783203125,43.871700286865234,110.72660827636719,15.329999923706055,13708.330078125
2023-09-18,102.37000274658203,139.97999572753906,137.17355346679688,300.45123291015625,323.56915283203125,43.93765640258789,109.0741195678711,15.460000038146973,13710.240234375
2023-09-19,101.61000061035156,137.6300048828125,137.0048370361328,302.9538269042969,323.1659240722656,43.491939544677734,109.61846923828125,15.149999618530273,13678.1904296875
