Date,Close,Shares_Outstanding,Market_Cap
2023-07-28,46.71601104736328,2470000128.0,115388553266.63672
2023-07-31,46.69502639770508,2470000128.0,115336721179.29492
2023-08-01,46.47318649291992,2470000128.0,114788776586.08008
2023-08-02,44.236820220947266,2470000128.0,109264951608.05273
2023-08-03,44.482635498046875,2470000128.0,109872115373.95312
2023-08-04,44.64751434326172,2470000128.0,110279366142.73828
2023-08-07,45.383975982666016,2470000128.0,112098426486.33398
2023-08-08,44.631534576416016,2470000128.0,110239896116.58398
2023-08-09,42.5230598449707,2470000128.0,105031963260.0293
2023-08-10,42.3571891784668,2470000128.0,104622262692.5332
2023-08-11,40.82529830932617,2470000128.0,100838492049.67383
2023-08-14,43.721187591552734,2470000128.0,107991338947.44727
2023-08-15,43.90805435180664,2470000128.0,108452899869.19336
2023-08-16,43.45438766479492,2470000128.0,107332343094.20508
2023-08-17,43.3124885559082,2470000128.0,106981852277.0918
2023-08-18,43.26751708984375,2470000128.0,106870772750.15625
2023-08-21,46.93285369873047,2470000128.0,115924154643.26953
2023-08-22,45.634803771972656,2470000128.0,112717971158.02734
2023-08-23,47.081748962402344,2540260096.0,119599888139.08008
2023-08-24,47.12871170043945,2470000128.0,116407923932.56055
2023-08-25,45.98455047607422,2470000128.0,113581845561.92578
2023-08-28,46.80095291137695,2470000128.0,115598359681.62305
2023-08-29,48.74853515625,2470000128.0,120408888075.75
2023-08-30,49.22819137573242,2470000128.0,121593638999.26758
2023-08-31,49.31912612915039,2470000128.0,121818247851.84961
2023-09-01,48.473731994628906,2470000128.0,119730124231.3711
2023-09-05,48.51271057128906,2470000128.0,119826401320.71094
2023-09-06,47.03065872192383,2470000128.0,116165733063.07617
2023-09-07,46.2111930847168,2470000128.0,114141652834.2832
2023-09-08,45.54262161254883,2470000128.0,112490281212.45117
2023-09-11,45.14887237548828,2470000128.0,111517720546.51172
2023-09-12,44.8410758972168,2470000128.0,110757463205.7832
2023-09-13,45.45568084716797,2470000128.0,112275537510.83203
2023-09-14,45.55161666870117,2470000128.0,112512499002.29883
2023-09-15,43.8716926574707,2470000128.0,108363086479.5293
2023-09-18,43.93765640258789,2470000128.0,108526016938.41211
2023-09-19,43.491943359375,2470000128.0,107425105664.625
2023-09-20,42.211769104003906,2470000128.0,104263075089.9961
2023-09-21,40.990562438964844,2470000128.0,101246694471.03516
2023-09-22,41.58317565917969,2470000128.0,102710449200.82031
2023-09-25,42.19478225708008,2470000128.0,104221117575.91992
2023-09-26,41.88397979736328,2470000128.0,103453435460.63672
2023-09-27,42.44061279296875,2470000128.0,104828319031.03125
2023-09-28,43.061214447021484,2470000128.0,106361205195.97852
2023-09-29,43.47095489501953,2470000128.0,107373264154.98047
2023-10-02,44.753135681152344,2470000128.0,110540250860.84766
2023-10-03,43.48894119262695,2470000128.0,107417690312.37305
2023-10-04,44.01260757446289,2470000128.0,108711146342.53711
2023-10-05,44.6591911315918,2470000128.0,110308207811.4082
2023-10-06,45.73249816894531,2470000128.0,112959276331.05469
2023-10-09,45.243812561035156,2470000128.0,111752222816.96484
2023-10-10,45.76847457885742,2470000128.0,113048138068.14258
2023-10-11,46.775821685791016,2470000128.0,115536285551.20898
2023-10-12,46.914737701416016,2470000128.0,115879408127.58398
2023-10-13,45.43168640136719,2470000128.0,112216271226.63281
2023-10-16,46.06528854370117,2470000128.0,113781268599.29883
2023-10-17,43.909671783447266,2470000128.0,108456894925.55273
2023-10-18,42.168792724609375,2470000128.0,104156923427.39062
2023-10-19,42.0738639831543,2470000128.0,103922449423.8457
2023-10-20,41.360313415527344,2470000128.0,102159979430.47266
2023-10-23,42.947296142578125,2470000128.0,106079826969.42188
2023-10-24,43.634849548339844,2470000128.0,107778083969.66016
2023-10-25,41.752071380615234,2470000128.0,103127621654.38477
2023-10-26,40.30000305175781,2470000128.0,99541012696.24219
2023-10-27,40.4738883972168,2470000128.0,99970509521.7832
2023-10-30,41.134464263916016,2470000128.0,101602131997.08398
2023-10-31,40.75370788574219,2470000128.0,100661663694.25781
2023-11-01,42.29771423339844,2470000128.0,104475359570.60156
2023-11-02,43.47794723510742,2470000128.0,107390535235.89258
2023-11-03,44.97598648071289,2470000128.0,111090692364.28711
2023-11-06,45.72150802612305,2470000128.0,112932130676.87695
2023-11-07,45.92537307739258,2470000128.0,113435677379.60742
2023-11-08,46.543975830078125,2470000128.0,114963626257.92188
2023-11-09,46.91973114013672,2470000128.0,115891741921.86328
2023-11-10,48.303836822509766,2470000128.0,119310483134.49023
2023-11-13,48.588645935058594,2470000128.0,120013961678.9414
2023-11-14,49.623985290527344,2470000128.0,122571250019.47266
2023-11-15,48.85647964477539,2470000128.0,120675510976.22461
2023-11-16,49.44810485839844,2470000128.0,122136825329.60156
2023-11-17,49.26622009277344,2470000128.0,121687569935.22656
2023-11-20,50.376502990722656,2470000128.0,124429968835.27734
2023-11-21,49.911800384521484,2470000128.0,123282153338.47852
2023-11-22,48.684593200683594,2470000128.0,120250951437.3164
2023-11-24,47.745201110839844,2470000128.0,117930652855.16016
2023-11-27,48.21089553833008,2470000128.0,119080918150.66992
2023-11-28,47.79016876220703,2470000128.0,118041722959.79297
2023-11-29,48.10896682739258,2470000128.0,118829154221.60742
2023-11-30,46.73985290527344,2470000128.0,115447442658.72656
2023-12-01,46.7348518371582,2470000128.0,115435090019.8418
2023-12-04,45.480655670166016,2473169920.0,112481389545.33203
2023-12-05,46.540077209472656,2470000128.0,114953996664.52734
2023-12-06,45.477657318115234,2470000128.0,112329819396.88477
2023-12-07,46.5700569152832,2470000128.0,115028046541.7168
2023-12-08,47.47954559326172,2470000128.0,117274483692.73828
2023-12-11,46.601036071777344,2470000128.0,115104565062.22266
2023-12-12,47.630470275878906,2470000128.0,117647267678.1211
2023-12-13,48.06122589111328,2470000128.0,118711234102.88672
2023-12-14,48.32307434082031,2470000128.0,119357999807.17969
2023-12-15,48.86277389526367,2470000128.0,120691057775.73633
2023-12-18,50.04912185668945,2470000128.0,123621337392.31055
2023-12-19,49.57637405395508,2470000128.0,122453650259.04492
2023-12-20,48.08420944213867,2470000128.0,118768003476.86133
2023-12-21,48.96272277832031,2470000128.0,120937931529.67969
2023-12-22,48.80281066894531,2470000128.0,120542948599.05469
2023-12-26,49.251556396484375,2470000128.0,121651350603.51562
2023-12-27,49.389488220214844,2470000128.0,121992042225.78516
2023-12-28,49.494422912597656,2470000128.0,122251230929.40234
2023-12-29,49.494422912597656,2470000128.0,122251230929.40234
2024-01-02,48.14117431640625,2470000128.0,118908706723.59375
2024-01-03,47.542510986328125,2470000128.0,117430008221.67188
2024-01-04,47.97127914428711,2470000128.0,118489065626.71289
2024-01-05,49.069671630859375,2470000128.0,121202095209.14062
2024-01-08,52.223907470703125,2526560000.0,131946835659.17969
2024-01-09,53.110416412353516,2526560000.0,134186653690.7959
2024-01-10,54.319740295410156,2526560000.0,137242083040.77148
2024-01-11,54.791473388671875,2526560000.0,138433945004.8828
2024-01-12,54.679534912109375,2526560000.0,138151125727.53906
2024-01-16,56.35060501098633,2470000128.0,139186001590.01367
2024-01-17,56.02178955078125,2470000128.0,138373827361.21875
2024-01-18,57.075199127197266,2470000128.0,140975749149.80273
2024-01-19,59.45787811279297,2470000128.0,146860966549.20703
2024-01-22,59.620784759521484,2470000128.0,147263345987.47852
2024-01-23,59.83966064453125,2470000128.0,147803969451.46875
2024-01-24,61.32783508300781,2470000128.0,151479760504.9922
2024-01-25,61.58269500732422,2470000128.0,152109264550.67578
2024-01-26,60.997013092041016,2470000128.0,150662630144.95898
2024-01-29,62.43021774291992,2470000128.0,154202645816.08008
2024-01-30,62.739044189453125,2470000128.0,154965447178.54688
2024-01-31,61.492740631103516,2470000128.0,151887077229.89648
2024-02-01,62.99190139770508,2470000128.0,155590004515.29492
2024-02-02,66.1231689453125,2470000128.0,163324235758.6875
2024-02-05,69.29339599609375,2470000128.0,171154696979.90625
2024-02-06,68.18501281738281,2470000128.0,168416990386.6172
2024-02-07,70.0599594116211,2470000128.0,173048108714.3789
2024-02-08,69.60221862792969,2470000128.0,171917488920.0703
2024-02-09,72.09284973144531,2485779968.0,179206961698.46094
2024-02-12,72.20777130126953,2485779968.0,179492631434.6211
2024-02-13,72.08785247802734,2485779968.0,179194539626.01953
2024-02-14,73.85885620117188,2485779968.0,183596865204.26562
2024-02-15,72.61753845214844,2485779968.0,180511222409.8203
2024-02-16,72.57256317138672,2485779968.0,180399423757.84766
2024-02-20,69.413330078125,2485779968.0,172546265420.375
2024-02-21,67.43443298339844,2485779968.0,167627162663.5703
2024-02-22,78.49427032470703,2485779968.0,195119484775.9336
2024-02-23,78.77311706542969,2500000000.0,196932792663.57422
2024-02-26,79.04796600341797,2500000000.0,197619915008.54492
2024-02-27,78.65717315673828,2500000000.0,196642932891.8457
2024-02-28,77.61975860595703,2500000000.0,194049396514.89258
2024-02-29,79.06794738769531,2500000000.0,197669868469.23828
2024-03-01,82.2331771850586,2500000000.0,205582942962.64648
2024-03-04,85.18953704833984,2500000000.0,212973842620.8496
