Date,Close,Shares_Outstanding,Market_Cap
2023-04-17,217.341796875,2576079872.0,559889828274.0
2023-04-18,216.3785400390625,2565360128.0,555088879171.0625
2023-04-19,214.20372009277344,2565360128.0,549509682795.27344
2023-04-20,211.59197998046875,2565360128.0,542809628846.46875
2023-04-21,211.41319274902344,2565360128.0,542350975211.52344
2023-04-24,211.31390380859375,2565360128.0,542096263322.59375
2023-04-25,206.11026000976562,2564160000.0,528499684306.6406
2023-04-26,207.94740295410156,2564160000.0,533210412758.78906
2023-04-27,236.9051513671875,2565360128.0,607747029435.1875
2023-04-28,238.65293884277344,2565360128.0,612230733737.2734
2023-05-01,241.4930877685547,2562729984.0,618881576953.2188
2023-05-02,237.58041381835938,2562729984.0,608854450103.4375
2023-05-03,235.38577270507812,2562729984.0,603230177518.3125
2023-05-04,231.90008544921875,2586629888.0,599839692052.7031
2023-05-05,231.16522216796875,2586629888.0,597938872725.8281
2023-05-08,231.65182495117188,2562729984.0,593661077650.6875
2023-05-09,231.7511444091797,2562729984.0,593915606603.7188
2023-05-10,231.4631805419922,2562729984.0,593177632966.9688
2023-05-11,234.1543731689453,2565920000.0,600821389201.6602
2023-05-12,232.18807983398438,2565920000.0,595776037807.6172
2023-05-15,237.20306396484375,2554729984.0,605989779807.6562
2023-05-16,237.16336059570312,2562729984.0,607785655304.8125
2023-05-17,240.80789184570312,2562729984.0,617125604816.8125
2023-05-18,245.13766479492188,2562729984.0,628221643777.6875
2023-05-19,243.93601989746094,2562729984.0,625142152368.8438
2023-05-22,246.59744262695312,2562729984.0,631962660197.8125
2023-05-23,245.0283966064453,2562729984.0,627941618914.7812
2023-05-24,247.48126220703125,2562729984.0,634227651136.125
2023-05-25,250.93711853027344,2562729984.0,643084077756.0938
2023-05-26,260.2222595214844,2562729984.0,666879386979.9375
2023-05-30,260.69891357421875,2562729984.0,668100922612.875
2023-05-31,262.8836669921875,2562729984.0,673699855704.75
2023-06-01,270.71893310546875,2562729984.0,693779527105.875
2023-06-02,270.71893310546875,2562729984.0,693779527105.875
2023-06-05,269.5074462890625,2562729984.0,690674813516.25
2023-06-06,269.2392578125,2562729984.0,689987518866.0
2023-06-07,261.7714538574219,2562729984.0,670849553755.6875
2023-06-08,262.74462890625,2562729984.0,673343538633.0
2023-06-09,263.1121520996094,2626080000.0,690953560385.7422
2023-06-12,269.16973876953125,2626080000.0,706861267587.8906
2023-06-13,269.4378967285156,2562729984.0,690496576772.0625
2023-06-14,271.453857421875,2562729984.0,695662939687.5
2023-06-15,279.87493896484375,2562729984.0,717243897855.375
2023-06-16,279.05072021484375,2562729984.0,715131647751.375
2023-06-20,282.3576354980469,2562729984.0,723606378702.1875
2023-06-21,279.6863098144531,2562729984.0,716760492275.8125
2023-06-22,282.90380859375,2562729984.0,725006072871.0
2023-06-23,286.7271423339844,2587209984.0,741823325330.2734
2023-06-26,276.53826904296875,2562729984.0,708692913799.875
2023-06-27,285.0587463378906,2562729984.0,730528596441.5625
2023-06-28,283.3110046386719,2562729984.0,726049606384.6875
2023-06-29,279.5770568847656,2562729984.0,716480506517.0625
2023-06-30,284.9892883300781,2562729984.0,730350594322.3125
2023-07-03,284.0359191894531,2562729984.0,727907366639.8125
2023-07-05,292.32794189453125,2570350080.0,751385148834.8438
2023-07-06,289.9645080566406,2497440000.0,724168961000.9766
2023-07-07,288.5146484375,2562729984.0,739385140374.0
2023-07-10,292.05987548828125,2562729984.0,748470600037.125
2023-07-11,296.2207946777344,2562729984.0,759133912404.9375
2023-07-12,307.1941223144531,2599239936.0,798471230824.1953
2023-07-13,311.23590087890625,2562729984.0,797613575279.625
2023-07-14,306.7274169921875,2562729984.0,786059548440.75
2023-07-17,308.4652404785156,2562729984.0,790513120796.0625
2023-07-18,309.88531494140625,2562729984.0,794152388201.625
2023-07-19,313.8179016113281,2574530048.0,807933617298.6719
2023-07-20,300.4214782714844,2574530048.0,773444122874.5156
2023-07-21,292.21875,2562729984.0,748877752512.0
2023-07-24,289.58709716796875,2562729984.0,742133536891.875
2023-07-25,292.42730712890625,2562729984.0,749412228119.625
2023-07-26,296.4988708496094,2562729984.0,759846546548.4375
2023-07-27,309.54766845703125,2562729984.0,793287091432.125
2023-07-28,323.2221984863281,2562729984.0,828331219555.3125
2023-07-31,316.389892578125,2562729984.0,810821864344.5
2023-08-01,320.4714050292969,2562729984.0,821281678683.1875
2023-08-02,312.1296691894531,2562729984.0,799904062127.8125
2023-08-03,311.0174560546875,2562729984.0,797053760178.75
2023-08-04,308.57452392578125,2562729984.0,790793184763.125
2023-08-07,314.3641052246094,2562729984.0,805630318352.4375
2023-08-08,310.4712829589844,2562729984.0,795654066009.9375
2023-08-09,303.0927734375,2562729984.0,776744938422.0
2023-08-10,303.6191101074219,2562729984.0,778093797187.6875
2023-08-11,299.54754638671875,2562729984.0,767659478758.875
2023-08-14,304.0660095214844,2562729984.0,779239079715.9375
2023-08-15,299.8554382324219,2562729984.0,768448522423.6875
2023-08-16,292.24853515625,2562729984.0,748954083825.0
2023-08-17,283.1123962402344,2562729984.0,725540626686.9375
2023-08-18,281.28515625,2562729984.0,720857903976.0
2023-08-21,287.8890380859375,2573159936.0,740784538816.3125
2023-08-22,285.60498046875,2573159936.0,734907293264.25
2023-08-23,292.19891357421875,2593740032.0,757888019444.3594
2023-08-24,284.7608642578125,2573159936.0,732735247248.9375
2023-08-25,283.51953125,2573159936.0,729541098886.0
2023-08-28,288.24652099609375,2573159936.0,741704399518.5312
2023-08-29,295.9228820800781,2573159936.0,761456904314.1094
2023-08-30,293.0529479980469,2573159936.0,754072104915.2656
2023-08-31,293.8374938964844,2573159936.0,756090866989.0781
2023-09-01,294.3240966796875,2573159936.0,757342973775.5625
2023-09-05,298.0679016113281,2573159936.0,766976382633.8594
2023-09-06,297.0947265625,2573159936.0,764472247587.5
2023-09-07,296.5981750488281,2573159936.0,763194541126.3594
2023-09-08,295.8236083984375,2573159936.0,761201457253.8125
2023-09-11,305.4264831542969,2579899904.0,787969754568.8281
2023-09-12,299.5674133300781,2573159936.0,770834866112.1094
2023-09-13,302.94384765625,2573159936.0,779522971646.75
2023-09-14,309.5576477050781,2573159936.0,796541336957.1094
2023-09-15,298.2267761230469,2573159936.0,767385192162.2656
2023-09-18,300.45123291015625,2573159936.0,773109075246.2188
2023-09-19,302.95379638671875,2573159936.0,779548571321.4062
2023-09-20,297.59124755859375,2573159936.0,765749875522.0312
2023-09-21,293.6785888671875,2573159936.0,755681978934.0625
2023-09-22,297.0053405761719,2573159936.0,764242243148.6406
2023-09-25,298.7431335449219,2573159936.0,768713862392.8906
2023-09-26,296.8861389160156,2558190080.0,759491175464.4531
2023-09-27,295.67462158203125,2558190080.0,756391883838.9062
2023-09-28,301.8514709472656,2558190080.0,772193438610.7031
2023-09-29,298.1274719238281,2558190080.0,762666741251.0156
2023-10-02,304.6916198730469,2558190080.0,779459079418.3594
2023-10-03,298.85247802734375,2558190080.0,764521444672.9688
2023-10-04,303.460205078125,2558190080.0,776308886305.625
2023-10-05,302.6756896972656,2558190080.0,774301946840.7031
2023-10-06,313.24188232421875,2558190080.0,801332276002.3438
2023-10-09,316.15155029296875,2558190080.0,808775759736.0938
2023-10-10,319.6074523925781,2573159936.0,822401091743.6094
2023-10-11,325.54595947265625,2573159936.0,837681820241.7188
2023-10-12,321.911376953125,2573159936.0,828329458118.375
2023-10-13,312.5070495605469,2602210048.0,813208984437.2891
2023-10-16,318.9222106933594,2573159936.0,820637855256.7031
2023-10-17,321.7524108886719,2550840064.0,820738940383.4141
2023-10-18,314.771240234375,2573159936.0,809956744376.125
2023-10-19,310.6400451660156,2630230016.0,817054770967.25
2023-10-20,306.5089111328125,2607379968.0,799185194901.1875
2023-10-23,311.8317565917969,2573159936.0,802392982834.5156
2023-10-24,310.3818664550781,2573159936.0,798662183623.1094
2023-10-25,297.45220947265625,2585179904.0,768967474329.1094
2023-10-26,286.34979248046875,2585179904.0,740265729035.0781
2023-10-27,294.671630859375,2569860096.0,757264865568.75
2023-10-30,300.56048583984375,2569860096.0,772398398994.1875
2023-10-31,299.1801452636719,2569860096.0,768851116828.5938
2023-11-01,309.6867370605469,2569860096.0,795851587832.3438
2023-11-02,308.7135314941406,2569860096.0,793350585682.0312
2023-11-03,312.41766357421875,2569860096.0,802869686904.9375
2023-11-06,313.6093444824219,2569860096.0,805932140118.0938
2023-11-07,316.6084289550781,2569860096.0,813639367628.9062
2023-11-08,317.5617370605469,2545920000.0,808486777617.1875
2023-11-09,318.3263854980469,2569860096.0,818054275595.3438
2023-11-10,326.48931884765625,2569860096.0,839031872276.8125
2023-11-13,326.9064636230469,2569860096.0,840103875989.3438
2023-11-14,333.9770812988281,2569860096.0,858274374208.4062
2023-11-15,330.40203857421875,2569860096.0,849087014568.9375
2023-11-16,331.87176513671875,2569860096.0,852864006213.9375
2023-11-17,332.71588134765625,2569860096.0,855033266780.8125
2023-11-20,337.6116943359375,2569860096.0,867614821216.875
